Teacher Name,Department + Class,Rating,Comment,Rating ID
Indian Hills Community College - C Walker HUMCO1A,HUMCO1A Mathematics,5,"Excellent lecturer. Clear and doesn't beat around the bush when getting his point across. Though it can get boring at times because of the material, he's still a really good professor.",UmF0aW5nLTEyNjEyMDc2
Indian Hills Community College - C Walker MATH156,MATH156 Mathematics,2,Must have strong math skills in order to take online class. Moves very fast and it's time consuming. Not much help or guidance from the professor.,UmF0aW5nLTIyMDExMzky
Indian Hills Community College - C Walker MATH110,MATH110 Mathematics,1,"God I hated this class. I took it online though so most of it was the software. Take it in class, you get an A for showing up! I missed some problems because it translated my equations into hex values! When I mentioned it I only got half credit twice. Watch your commas without them no points!",UmF0aW5nLTEyMTgzNDc5
Indian Hills Community College - C Walker MATH,MATH Mathematics,5,"I am a math hater, but Walker was so good at explaining things, that I got an A in her class!",UmF0aW5nLTM1MDUwMTc=
Erie Business Center - Tim Rowe SM240,SM240 Business,4,No Comments,UmF0aW5nLTE0MzEwMjQ5
Erie Business Center - Tim Rowe BUAD323,BUAD323 Business,5,he's awesome i know it. and british. you have to take that in to account,UmF0aW5nLTE4MTczMjIx
Erie Business Center - Tim Rowe ENG100,ENG100 Business,2,"you really have to do the reading and go to lecture to get a good grade. grade is based on two exams and the final, attendance and participation are not considered, he's a tough grader, he explains a lot of the readings in class but at the end of his sentences, he lowers his voice, so you really have to listen. boring class, but informative.",UmF0aW5nLTE3MzYyNjgx
Erie Business Center - Tim Rowe INTROBA,INTROBA Business,5,Excellent teacher!,UmF0aW5nLTE1MzY0Mjk4
Erie Business Center - Tim Rowe BAM110,BAM110 Business,1,he has no interest in teaching. he plays favorites,UmF0aW5nLTEzNDQyOTc3
Erie Business Center - Tim Rowe LA180,LA180 Business,4,Great teacher!,UmF0aW5nLTE0MzEwMjU2
Erie Business Center - Tim Rowe ENG102B,ENG102B Business,5,"I recommend Professor Clark- not only does he teach an interesting topic, but he has a sense of humor which pairs well with his extensive knowledge on American history. He gives most people B's. Only about 10/90 students received an A. Lectures are easy to follow even if you haven't read.",UmF0aW5nLTE2ODI5MTg3
Wayne State University Law School - Janet Findlater CON01,CON01 Law,2,Plays favorites.  No blind grading. Gives &quot;A&quot;'s to the pretty blonde kids.,UmF0aW5nLTE4ODA4NzQ3
Wayne State University Law School - Janet Findlater LEX6200,LEX6200 Law,5,"She rules. She's retiring, but she still deserves to have a high rating on here. God bless Findlater.",UmF0aW5nLTI2Njc5NDAy
Wayne State University Law School - Janet Findlater CONTRACTSA101,CONTRACTSA101 Law,5,Her exam is tough but the class is great.  She is clear and helpful and truly cares about each of her students.  She is a genuinely good person and I am lucky to have been in her class.  Just remember the circle of consideration!,UmF0aW5nLTI2MjUzMzc2
Wayne State University Law School - Janet Findlater CONTRACTS101,CONTRACTS101 Law,5,She's an incredible professor.  Really breaks down the material perfectly for her students and teaches you how to think like a lawyer.  Take her if you have the chance.  Best professor at Wayne. ,UmF0aW5nLTIzNzg3MjE5
Wayne State University Law School - Janet Findlater ENG100,ENG100 Law,4,"Prof Clark is wonderful! You have to read, attend class and use your brain! If you make the effort, Clark will work with you. Attend office hours and introduce yourself to him. He is extremely helpful and understanding if you have any issues with the material or the class in general. Read the material, Show up, take notes, and you will do fine!",UmF0aW5nLTE3OTc0Nzg0
Georgia Southern University - Armstrong - Todd Hizer 1212CHEM,1212CHEM Chemistry,5,"One of my favorite professors ever! He doesn't worry about the busy work (like for most labs) but genuinely just cares that you're learning the material. He doesn't make PwPts or use folio, but his exams are exactly what he says and goes over in lecture so as long as you go to class and look over your notes before the exam this class is an easy A.",UmF0aW5nLTMxNjU2MDQz
Georgia Southern University - Armstrong - Todd Hizer CHEM1212,CHEM1212 Chemistry,5,Amazing professor. He really cares about you and will take time to help you if you have any questions. Funny and easy to talk outside of class.,UmF0aW5nLTMwNTA0OTM1
Georgia Southern University - Armstrong - Todd Hizer CHEM1211,CHEM1211 Chemistry,4,"3 Tests, Online HW, 1 Final. He does lecture all on the board. His tests (MC & short answers) are based on his lectures (no book needed). He gives partial credit, even if you get it wrong, he'll take like 1point off. Definitely answer all questions on test. He welcomes all questions in & out of class. Really cares about his students passing.",UmF0aW5nLTI2ODQzMzM5
Georgia Southern University - Armstrong - Todd Hizer CHEM1211,CHEM1211 Chemistry,5,"Dr. Hizer is awesome. Chemistry is tough but he presents the information in a way that helps you understand. He doesn't rush, and is happy to answer questions if you don't get something. His tests are tough, but if you go to class and study your notes you will do well. I would definitely recommend taking his class! ",UmF0aW5nLTI1NTQyODY2
Georgia Southern University - Armstrong - Todd Hizer CHEM1212,CHEM1212 Chemistry,4,"If you're not good at chemistry, take Dr. Hizer. He goes slow enough to understand and approaches material methodically. He will stop any time you have a question and answer it. If you prefer not to ask the question in class, he always stays after and answers questions and works with you during office hours. He's down-to-earth and always helpful.",UmF0aW5nLTMyNDA2MzAx
Georgia Southern University - Armstrong - Todd Hizer CHEM1111,CHEM1111 Chemistry,4,"Doesn't expect you to be a chemistry god; he just wants you to do well and succeed. Very encouraging and motivating, just as a person. I'm thankful to him for how understanding he was. I had a migraine during the designated time for our final (meaning I was blind and throwing up during this time frame), and he let me take it the next day.",UmF0aW5nLTMyOTQwMDc4
Georgia Southern University - Armstrong - Todd Hizer CHEM1111,CHEM1111 Chemistry,5,"Dr. Hizer is your best choice esp If you dislike MATH and a BIO major, 60%  4 tests multiple choice& short answer, 25% HW online and 15% final. I honestly didn't give my all but  still succeed within his class, EASY A if you study !! Hopefully I can take him for CHEM II !!! he also CURVES on the low",UmF0aW5nLTI4MzU1NjQz
Georgia Southern University - Armstrong - Todd Hizer CHEM1212,CHEM1212 Chemistry,5,BEST TEACHER EVER-- he is so kind and genuinely cares about student learning over grades. As long as you pay attention and ask questions during lecture youll be fine! His lectures are literally his tests. Easy to talk to and a great person!,UmF0aW5nLTMxNDM2NjI1
Georgia Southern University - Armstrong - Todd Hizer CHEM1212,CHEM1212 Chemistry,5,Class is not mandatory but he doesn't mess with power-points. He is a simple kind of guy. All lectures are on the dry erase board and there isn't away to read the lectures online. His exams are not that difficult. Some questions are identical to the lecture examples. He is really fun and the chemistry professor at Armstrong/Georgia Southern.,UmF0aW5nLTI4OTY3MjQ5
Georgia Southern University - Armstrong - Todd Hizer CHEM1212,CHEM1212 Chemistry,5,Stay on top of your online quizzes and homework. Hizer's not great with computers so he won't remind you! A lot of students waited to finish a HUGE homework assignment until the end of the semester. Many didn't finish it. This can make or break your grade.,UmF0aW5nLTI2MTA0OTI0
Georgia Southern University - Armstrong - Todd Hizer CHEM1211LAB,CHEM1211LAB Chemistry,4,"Had him for the lecture and lab. He's awesome and knows what he's talking about. Come to class, take notes, study, ask questions if you have any and you'll get an easy A. He does not mind being overwhelmed with questions and is very patient. He wants you to understand the material. One of Armstrong's best! Made me fall in love with chemistry!",UmF0aW5nLTI2MzU0NjQz
Georgia Southern University - Armstrong - Todd Hizer CHEM1212,CHEM1212 Chemistry,5,"Dr. Hizer is the best lab professor i have ever met. He is very chill and he tries to get work done to get out early from lab. If i knew about him for chem 1 lecture and lab, i would have taken him for all chems. He is amazing",UmF0aW5nLTI4ODI1OTMx
Georgia Southern University - Armstrong - Todd Hizer CHEM1211,CHEM1211 Chemistry,5,No Powerpoints. He teaches from the board with examples. He is funny and sweet. His test are moderate. Just study what he does on the board and your HW.,UmF0aW5nLTI2NjkzMzcz
Georgia Southern University - Armstrong - Todd Hizer CHEM1211,CHEM1211 Chemistry,5,"HE IS THE BEST! Definitely recommend taking him. He throroughly cares about his class learning, and he displays the material in the easiest way possible. He will stay after class and help you in any way possible. He's such a sweetheart that you can't help but love him!",UmF0aW5nLTI4MTEyOTc0
Georgia Southern University - Armstrong - Todd Hizer CHEM1212,CHEM1212 Chemistry,4,"Overall a good professor, but the lectures went too slowly and didn't keep my interest. He's very accommodating and gave me extensions on certain things when I probably didn't deserve them. He extended all homework due dates until the end of the semester which was a huge help. Participation is definitely helpful and those who do get the most out.",UmF0aW5nLTMxOTE1MjAz
Georgia Southern University - Armstrong - Todd Hizer CHEM1212,CHEM1212 Chemistry,5,"Hizer is fantastic! The material can become confusing, but he is happy to explain it slower or in a different way for you to understand. Patient and willing to help. Responds to email and when you call him on his office phone (lol). If you go to him early he will grade your exam right in front of you! He's awesome. Take Hizer!",UmF0aW5nLTI3MzA2MjA3
